Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Concatenate/ExMemory 128/ExMemory 2048,2.9538782754140634e-6,2.819191140234522e-6,3.0817249352444812e-6,4.431703660844971e-7,3.3981846790085186e-7,6.238319441952693e-7
Concatenate/ExMemory 128/ExMemory 4096,3.9832356525011635e-6,3.800669053684765e-6,4.190083443143975e-6,6.415852940181222e-7,5.086684984627465e-7,8.322272440518369e-7
Concatenate/ExMemory 128/ExMemory 8192,6.12409363090099e-6,5.874504508193197e-6,6.48232528483138e-6,1.046350799794184e-6,7.833915893494953e-7,1.3680088478900447e-6
Concatenate/ExMemory 128/ExMemory 16384,1.0578266958554019e-5,1.0069410566336469e-5,1.109339362246775e-5,1.6921101053149999e-6,1.2661788335198722e-6,2.097355189360221e-6
Concatenate/ExMemory 128/ExMemory 32768,2.0449832964263696e-5,1.9486471141611703e-5,2.2227947125797653e-5,4.228748816417044e-6,2.9068778366337506e-6,5.964065468909013e-6
Concatenate/ExMemory 128/ExMemory 65536,3.6484197395101876e-5,3.493796379638748e-5,4.062940216696653e-5,8.530149821209388e-6,2.6006791846886694e-6,1.561948520965008e-5
Concatenate/ExMemory 128/ExMemory 131072,8.039608876138749e-5,7.54610259617103e-5,8.861989235844002e-5,2.1281602003040535e-5,1.5040640487130509e-5,3.1149363035280104e-5
Concatenate/ExMemory 256/ExMemory 1,1.6014479734349682e-6,1.5514594692179633e-6,1.6650824033555035e-6,1.8219946916305266e-7,1.3597710103772176e-7,2.471167250650862e-7
Concatenate/ExMemory 256/ExMemory 1,1.9532460974234297e-6,1.8647219669222357e-6,2.087190987596347e-6,3.4140294862370146e-7,2.5700875846437416e-7,4.788958207860333e-7
Concatenate/ExMemory 256/ExMemory 1,1.845756373546651e-6,1.734043037102018e-6,1.9496230673830358e-6,3.501429328924505e-7,2.634043870019667e-7,4.592772921254863e-7
Concatenate/ExMemory 256/ExMemory 2,2.0435061031095364e-6,1.947772739283411e-6,2.1715900172742085e-6,3.565506740338605e-7,2.631895367164388e-7,5.624505915367547e-7
Concatenate/ExMemory 256/ExMemory 4,1.7463938886700774e-6,1.660899311971115e-6,1.8299566668860854e-6,2.758275563284968e-7,2.2089053025154224e-7,3.5319875526920475e-7
Concatenate/ExMemory 256/ExMemory 8,2.0294227139859596e-6,1.9439291571821527e-6,2.096698691163517e-6,2.4420883126689784e-7,2.1633987595510632e-7,2.9581212000034513e-7
Concatenate/ExMemory 256/ExMemory 16,1.9811759892510676e-6,1.9029596285034022e-6,2.0814740143452424e-6,2.855750366754294e-7,2.2995232871053615e-7,3.4218439169305496e-7
Concatenate/ExMemory 256/ExMemory 32,1.8587707086428541e-6,1.761733870747122e-6,1.958018425865374e-6,3.291798953312344e-7,2.7751711647767796e-7,4.0326537984119287e-7
Concatenate/ExMemory 256/ExMemory 64,2.0435844654192924e-6,1.9036110201353076e-6,2.191954698515867e-6,4.5132105071178375e-7,3.7373359595227035e-7,5.466687343186727e-7
Concatenate/ExMemory 256/ExMemory 128,1.8510628363743232e-6,1.7639611574303872e-6,1.9466939482206606e-6,2.91975743858451e-7,2.427144753999309e-7,3.4511830013261744e-7
Concatenate/ExMemory 256/ExMemory 256,1.780376795100493e-6,1.7352156249567583e-6,1.8565054102037572e-6,1.8597758429843745e-7,1.363471890900787e-7,2.3506005846024654e-7
Concatenate/ExMemory 256/ExMemory 512,1.7768849854819162e-6,1.747539080844982e-6,1.837522353128466e-6,1.3125902127117518e-7,9.457932016575343e-8,1.9924506508266214e-7
Concatenate/ExMemory 256/ExMemory 1024,2.275491356306962e-6,2.1981900428391844e-6,2.362992247476225e-6,2.8469617499381004e-7,2.3074476811068097e-7,3.658115875176414e-7
Concatenate/ExMemory 256/ExMemory 2048,2.9196427290447613e-6,2.7654824826088988e-6,3.1127294354304833e-6,5.980327273566683e-7,5.101446969306112e-7,6.926075573807181e-7
Concatenate/ExMemory 256/ExMemory 4096,3.7834955080528126e-6,3.628803088088505e-6,4.009855564733144e-6,5.956929547883917e-7,3.0259701378790823e-7,9.3652966966117e-7
Concatenate/ExMemory 256/ExMemory 8192,6.296772464680652e-6,6.0351644313152255e-6,6.739829135682005e-6,1.1112917262365425e-6,8.897865217107016e-7,1.5617401301863378e-6
Concatenate/ExMemory 256/ExMemory 16384,1.0056188157899316e-5,9.740934052086558e-6,1.0689325442206072e-5,1.4873871551845454e-6,8.296926873098041e-7,2.3460152882829353e-6
Concatenate/ExMemory 256/ExMemory 32768,1.9739905358559927e-5,1.8748321199709043e-5,2.1920431821493087e-5,4.687223045750765e-6,2.944597745278849e-6,7.927588553420161e-6
Concatenate/ExMemory 256/ExMemory 65536,4.21629864371346e-5,3.8998217227324455e-5,4.703928605970055e-5,1.3281465464035425e-5,9.64885576022384e-6,1.770035929693766e-5
Concatenate/ExMemory 256/ExMemory 131072,9.301477244412749e-5,8.623614395565021e-5,1.0036018992288824e-4,2.358730977683119e-5,1.8309474516276316e-5,3.1078793336182226e-5
Concatenate/ExMemory 512/ExMemory 1,1.5680404497712745e-6,1.5324402082291522e-6,1.6146214681240466e-6,1.4665891629766144e-7,8.74918165187919e-8,2.613441806250681e-7
Concatenate/ExMemory 512/ExMemory 1,1.6297997680819376e-6,1.61479640921786e-6,1.6680493532045194e-6,7.952546511591725e-8,5.5401341288713444e-8,1.2341945560863204e-7
Concatenate/ExMemory 512/ExMemory 1,1.6836480483531662e-6,1.6415663825055765e-6,1.8074250594133673e-6,2.1167415778776976e-7,1.185048939034066e-7,4.296304435635842e-7
Concatenate/ExMemory 512/ExMemory 2,1.7113365041568956e-6,1.67335241101484e-6,1.7604594363208857e-6,1.3911457027387065e-7,9.446208603263488e-8,2.018137375930068e-7
Concatenate/ExMemory 512/ExMemory 4,1.7743974280533085e-6,1.7044343132387763e-6,1.8809157421681282e-6,2.6972406867367325e-7,1.721098724046913e-7,4.2148988035914084e-7
Concatenate/ExMemory 512/ExMemory 8,1.652101332561719e-6,1.6409637477502024e-6,1.6708335756496693e-6,4.7559171590326716e-8,1.8928515700628267e-8,6.903973420611009e-8
Concatenate/ExMemory 512/ExMemory 16,1.6494433844151868e-6,1.5784077137612748e-6,1.8490348186232734e-6,4.2530455364746206e-7,1.5018666089581353e-7,7.779143785041511e-7
Concatenate/ExMemory 512/ExMemory 32,1.7826149452334808e-6,1.718597832587618e-6,1.8445258172216705e-6,2.0172445999129514e-7,1.5151264226400684e-7,2.470464038745796e-7
Concatenate/ExMemory 512/ExMemory 64,1.9140196755508168e-6,1.7761140724370796e-6,2.2815091879964102e-6,8.135312751707576e-7,1.5262724120670723e-7,1.5526229939045995e-6
Concatenate/ExMemory 512/ExMemory 128,1.7098492141062289e-6,1.6951562715790554e-6,1.7341203329751167e-6,6.960532594654388e-8,1.3526361635429047e-8,1.1627876066061935e-7
Concatenate/ExMemory 512/ExMemory 256,1.6320832314370297e-6,1.5796183282044658e-6,1.695710221116556e-6,1.949460494263006e-7,1.6844775564147503e-7,2.401924070592358e-7
Concatenate/ExMemory 512/ExMemory 512,2.032731770065585e-6,1.96969255756335e-6,2.12044870158657e-6,2.344497360083945e-7,1.9730332675030684e-7,3.039191812761165e-7
Concatenate/ExMemory 512/ExMemory 1024,2.35268178776954e-6,2.2350819541989595e-6,2.490912746033229e-6,4.349881456893724e-7,3.732650779874499e-7,5.122970504769847e-7
Concatenate/ExMemory 512/ExMemory 2048,2.6117328668754614e-6,2.505968473247807e-6,2.7695810047166897e-6,4.4875352285778636e-7,3.0508574518573877e-7,7.032445374818907e-7
Concatenate/ExMemory 512/ExMemory 4096,4.188573533095139e-6,3.963286226715185e-6,4.536518394120999e-6,9.193112193544767e-7,6.338557010842669e-7,1.234807762889677e-6
Concatenate/ExMemory 512/ExMemory 8192,5.6589583451775605e-6,5.581727925590731e-6,5.830680178721221e-6,3.938604588528817e-7,1.5143976382160128e-7,6.488745838094542e-7
Concatenate/ExMemory 512/ExMemory 16384,1.0468944653558716e-5,9.99606646106142e-6,1.1376629380707442e-5,2.309081136198695e-6,1.407982435861227e-6,3.760484734920798e-6
Concatenate/ExMemory 512/ExMemory 32768,2.4567432452390626e-5,2.2609658760262767e-5,2.71638104551277e-5,8.056184905631378e-6,6.35424109524077e-6,1.0645313443443708e-5
Concatenate/ExMemory 512/ExMemory 65536,3.7629858809255395e-5,3.5868285109525056e-5,4.144300404737361e-5,7.542443990763173e-6,4.482400690455779e-6,1.3603194830518687e-5
Concatenate/ExMemory 512/ExMemory 131072,8.284096435835431e-5,7.832362408719933e-5,8.851744846030827e-5,1.71375054095144e-5,1.3643127596067428e-5,2.1060773827739677e-5
Concatenate/ExMemory 1024/ExMemory 1,1.985243745911424e-6,1.9013396894437957e-6,2.1852130707593617e-6,4.112932551781701e-7,2.003652492313324e-7,7.166319651091358e-7
Concatenate/ExMemory 1024/ExMemory 1,2.09212968725299e-6,2.011096806190236e-6,2.193443073752958e-6,3.04583220064394e-7,2.588372636134205e-7,3.972685474408929e-7
Concatenate/ExMemory 1024/ExMemory 1,1.7362175434443236e-6,1.719263187453967e-6,1.7591959335997144e-6,7.236013237145378e-8,6.788125573832203e-8,7.969552747632291e-8
Concatenate/ExMemory 1024/ExMemory 2,1.938086196257919e-6,1.86409792962499e-6,2.0278217135971944e-6,2.90193749213849e-7,2.3154027552976512e-7,3.877897353118334e-7
Concatenate/ExMemory 1024/ExMemory 4,1.936980909469095e-6,1.855661496383161e-6,2.077521417238358e-6,3.889709494957004e-7,3.1496707358491166e-7,4.7551836870997436e-7
Concatenate/ExMemory 1024/ExMemory 8,1.8964985205221656e-6,1.8191143676566659e-6,2.0711422548777774e-6,3.550414410926879e-7,2.657048423094936e-7,4.810677517972988e-7
Concatenate/ExMemory 1024/ExMemory 16,1.725241558484939e-6,1.6742572509440442e-6,1.770214384035611e-6,1.6230651513585314e-7,1.373212881268757e-7,1.9983988703108612e-7
Concatenate/ExMemory 1024/ExMemory 32,2.031959454502582e-6,1.9562453141686416e-6,2.1545924952086772e-6,3.218776280645652e-7,2.2713699976553684e-7,5.016688997167995e-7
Concatenate/ExMemory 1024/ExMemory 64,2.0702590325925075e-6,1.9952982042474654e-6,2.175429798527989e-6,2.966862243555271e-7,2.3661831235260396e-7,3.747803155410936e-7
Concatenate/ExMemory 1024/ExMemory 128,2.3051663677542947e-6,2.2235477305466125e-6,2.403023158101602e-6,3.220442899341513e-7,2.713422815161614e-7,3.991582375120596e-7
Concatenate/ExMemory 1024/ExMemory 256,2.1101892770388624e-6,2.055292438408775e-6,2.188251019008497e-6,2.208019856282283e-7,1.4661937468661497e-7,3.104767859410912e-7
Concatenate/ExMemory 1024/ExMemory 512,2.2393253214201226e-6,2.1123953845742207e-6,2.393433938036693e-6,4.5534191150762547e-7,3.711617781164805e-7,6.429837034882994e-7
Concatenate/ExMemory 1024/ExMemory 1024,2.5670091517023394e-6,2.4753078649759048e-6,2.6781901196228507e-6,3.108479697603382e-7,2.0445749002080847e-7,4.4768562933476916e-7
Concatenate/ExMemory 1024/ExMemory 2048,2.704224618044327e-6,2.670698446976745e-6,2.788344117012772e-6,1.9110158875097867e-7,7.482497211204449e-8,3.4903281940949967e-7
Concatenate/ExMemory 1024/ExMemory 4096,4.920347660762127e-6,4.741530272029889e-6,5.4138765895815945e-6,8.679514379679506e-7,6.601777480408e-7,1.2058653216414456e-6
Concatenate/ExMemory 1024/ExMemory 8192,6.169640042951454e-6,6.018787613574048e-6,6.543194613340953e-6,6.244798275084905e-7,3.2818871539390195e-7,9.943259189669696e-7
Concatenate/ExMemory 1024/ExMemory 16384,1.2462918552993887e-5,1.1722519452283322e-5,1.3365587462845124e-5,2.964013370567433e-6,2.2687090531276615e-6,3.825502169200008e-6
Concatenate/ExMemory 1024/ExMemory 32768,2.4147752335376568e-5,2.2721790353179673e-5,2.648991408930273e-5,6.6547276789070755e-6,5.654942963071828e-6,8.081970508895192e-6
Concatenate/ExMemory 1024/ExMemory 65536,4.386709568890762e-5,4.0262551686601576e-5,4.8348162700177406e-5,1.3012583451583903e-5,9.681609853304374e-6,1.580656411152507e-5
Concatenate/ExMemory 1024/ExMemory 131072,7.197388010627763e-5,6.830687135586612e-5,7.77674744376991e-5,1.6341341780651098e-5,1.1613546798748214e-5,2.197338059754383e-5
Concatenate/ExMemory 2048/ExMemory 1,2.395874559531758e-6,2.364450433127147e-6,2.4636191225026045e-6,1.653153057228763e-7,9.651990242055099e-8,2.752972244147981e-7
Concatenate/ExMemory 2048/ExMemory 1,2.7834046510067203e-6,2.6434443460275943e-6,2.9560724357049733e-6,5.155183059964154e-7,3.9061002437999964e-7,7.788671372789349e-7
Concatenate/ExMemory 2048/ExMemory 1,2.9123911315280776e-6,2.7346937538452617e-6,3.10156585417221e-6,5.792690761651111e-7,4.715152096544792e-7,6.930872579508195e-7
Concatenate/ExMemory 2048/ExMemory 2,2.7171469737328993e-6,2.5963138867324656e-6,2.897553502921286e-6,5.317976518113506e-7,3.7478147401796136e-7,6.957396623241265e-7
Concatenate/ExMemory 2048/ExMemory 4,2.920966580168704e-6,2.7965486151559537e-6,3.0845625722509295e-6,4.6403605647082375e-7,3.9202998730374147e-7,5.357380635361402e-7
Concatenate/ExMemory 2048/ExMemory 8,2.9499642504234257e-6,2.7423140151342595e-6,3.367149443260464e-6,1.0583443267670376e-6,4.899864560443098e-7,1.8510662612529993e-6
Concatenate/ExMemory 2048/ExMemory 16,2.9314205156604333e-6,2.7435517857492415e-6,3.089055396867475e-6,5.691552854039451e-7,4.86881520580621e-7,6.251645482835294e-7
Concatenate/ExMemory 2048/ExMemory 32,2.7621408618849767e-6,2.672159799103639e-6,2.8774596303667257e-6,3.342249675936983e-7,2.3210977301270648e-7,4.656236206978942e-7
Concatenate/ExMemory 2048/ExMemory 64,2.67907943907593e-6,2.589826986470652e-6,2.7964801997432393e-6,3.3015018378258e-7,2.707536219304059e-7,4.2508208907204063e-7
Concatenate/ExMemory 2048/ExMemory 128,2.4848471251021218e-6,2.4349441783354434e-6,2.555386515236323e-6,2.0684437690856524e-7,1.323641253916037e-7,3.370108324838387e-7
Concatenate/ExMemory 2048/ExMemory 256,3.2201678121435986e-6,3.0532494140979574e-6,3.364315968305281e-6,5.549236664323127e-7,4.84367627414277e-7,6.302892987325387e-7
Concatenate/ExMemory 2048/ExMemory 512,2.743371804152677e-6,2.644609278184656e-6,2.9328407830467345e-6,5.061161896774651e-7,3.530170826759097e-7,8.078027474724373e-7
Concatenate/ExMemory 2048/ExMemory 1024,3.0962311817697645e-6,2.926649566153302e-6,3.337793137999622e-6,6.775517505439288e-7,5.33830533309647e-7,8.552743352607364e-7
Concatenate/ExMemory 2048/ExMemory 2048,3.663305194024002e-6,3.5400688645037304e-6,4.017490112775783e-6,6.20476571344572e-7,2.916010491667709e-7,1.1667953012223862e-6
Concatenate/ExMemory 2048/ExMemory 4096,4.879906870427385e-6,4.741390751143249e-6,5.154426381734503e-6,7.234801369504757e-7,4.276062605893995e-7,1.1939484189508343e-6
Concatenate/ExMemory 2048/ExMemory 8192,7.700761648930554e-6,7.211849757097179e-6,8.670347452936533e-6,2.313868161463656e-6,1.6585002504486934e-6,3.463373023084594e-6
Concatenate/ExMemory 2048/ExMemory 16384,1.2284282273115841e-5,1.1661898917824841e-5,1.2953433222342698e-5,2.1602655125132665e-6,1.7978841935750813e-6,2.9472619899757186e-6
Concatenate/ExMemory 2048/ExMemory 32768,2.5375633210553233e-5,2.3554386127694416e-5,2.9172668773768387e-5,8.279136698068302e-6,5.1389604695129444e-6,1.4388690844938256e-5
Concatenate/ExMemory 2048/ExMemory 65536,3.66150369707354e-5,3.5474410142314235e-5,3.82783209402868e-5,4.289866297462771e-6,2.163082176705272e-6,7.1196130200980125e-6
Concatenate/ExMemory 2048/ExMemory 131072,7.223929337754304e-5,6.949863787066347e-5,7.796210894641195e-5,1.448517170627975e-5,8.375778829294881e-6,2.294337652431332e-5
Concatenate/ExMemory 4096/ExMemory 1,3.634647232126695e-6,3.4994294620414354e-6,3.864308930093301e-6,5.664353848436311e-7,3.372123830589092e-7,8.09011199773663e-7
Concatenate/ExMemory 4096/ExMemory 1,4.033707898444182e-6,3.889131983246284e-6,4.30080376635094e-6,6.72514093857119e-7,5.357606627637406e-7,9.292427237907344e-7
Concatenate/ExMemory 4096/ExMemory 1,4.105994630230262e-6,3.906627955775108e-6,4.4275125010720206e-6,8.664630016302002e-7,6.578378274864872e-7,1.1564241837145267e-6
Concatenate/ExMemory 4096/ExMemory 2,4.141724233478932e-6,3.8018148298660697e-6,4.47142951219138e-6,1.153693664819814e-6,9.49185494483592e-7,1.3470441938982578e-6
Concatenate/ExMemory 4096/ExMemory 4,4.235138971096073e-6,4.0255488610989164e-6,4.5920885969143875e-6,1.0089056582447825e-6,7.948026605684773e-7,1.361285181618287e-6
Concatenate/ExMemory 4096/ExMemory 8,3.7591036679358757e-6,3.645635578331125e-6,3.942033572791024e-6,4.806110248560421e-7,3.917911909014709e-7,6.192718042319703e-7
Concatenate/ExMemory 4096/ExMemory 16,4.44176623183987e-6,4.179939806787476e-6,4.7134445048677075e-6,8.79866344281748e-7,7.149322198139241e-7,1.1187665901445848e-6
Concatenate/ExMemory 4096/ExMemory 32,3.6409268192960195e-6,3.5476727156203802e-6,3.826988843920636e-6,4.0266413734036055e-7,2.7275709585013644e-7,6.198748559357595e-7
Concatenate/ExMemory 4096/ExMemory 64,4.581020508073878e-6,4.270631031801392e-6,4.870966345665174e-6,1.135283289243643e-6,9.265415252667782e-7,1.3918315118227907e-6
Concatenate/ExMemory 4096/ExMemory 128,4.482958884410408e-6,4.215542155725363e-6,4.8338542983071126e-6,1.1132005695479338e-6,9.11706446181688e-7,1.3881054795290885e-6
Concatenate/ExMemory 4096/ExMemory 256,3.964103556374597e-6,3.7850790260020205e-6,4.2463903220626745e-6,7.219972134668725e-7,5.47297807724891e-7,9.346217216504556e-7
Concatenate/ExMemory 4096/ExMemory 512,4.523226229294791e-6,4.303185919086056e-6,4.771614648725505e-6,8.083195897072837e-7,6.715944510162772e-7,1.1538433246457856e-6
Concatenate/ExMemory 4096/ExMemory 1024,4.615768133809857e-6,4.41254763193627e-6,4.931132613464622e-6,8.226953532611812e-7,5.921296782663136e-7,1.0442296618848255e-6
Concatenate/ExMemory 4096/ExMemory 2048,5.562032260058328e-6,5.260223334570721e-6,6.008748970118892e-6,1.147737734020732e-6,8.358839363738721e-7,1.5990491617296664e-6
Concatenate/ExMemory 4096/ExMemory 4096,7.3566435063618746e-6,6.798995728511382e-6,7.92683101424468e-6,1.9233305275411047e-6,1.5419500792978544e-6,2.346778177885431e-6
Concatenate/ExMemory 4096/ExMemory 8192,8.180761719792098e-6,7.599654044115096e-6,9.013686038326101e-6,2.1939802898610548e-6,1.4528818319554603e-6,3.057601554012369e-6
Concatenate/ExMemory 4096/ExMemory 16384,1.1902784914499428e-5,1.1481696422367642e-5,1.2999697551740572e-5,2.3171218230271325e-6,1.1766511033739626e-6,4.095518936294655e-6
Concatenate/ExMemory 4096/ExMemory 32768,2.2665486878545785e-5,2.1248731381935193e-5,2.5027517388794652e-5,6.227938372462851e-6,3.805245673348881e-6,8.522894722221377e-6
Concatenate/ExMemory 4096/ExMemory 65536,4.363022091127764e-5,4.087436366577137e-5,4.986522373262084e-5,1.3311402350373484e-5,6.784802961189332e-6,2.1832117412351008e-5
Concatenate/ExMemory 4096/ExMemory 131072,7.669355745337391e-5,7.362669768373614e-5,8.099277772981931e-5,1.2583799876493633e-5,9.90751474376364e-6,1.5746141266715158e-5
Concatenate/ExMemory 8192/ExMemory 1,7.308298719857737e-6,6.837691327280332e-6,8.059354243427957e-6,1.8202284418012604e-6,1.3841551012744707e-6,2.198120856042624e-6
Concatenate/ExMemory 8192/ExMemory 1,6.9069863591076954e-6,6.491116111704994e-6,7.326729807855064e-6,1.3023203629013013e-6,1.0895806366355932e-6,1.5657957006012892e-6
Concatenate/ExMemory 8192/ExMemory 1,6.1000631778317414e-6,5.83230409397164e-6,6.636240144121358e-6,1.1343632540461497e-6,8.788326804147896e-7,1.6908962119458231e-6
Concatenate/ExMemory 8192/ExMemory 2,6.246088111799413e-6,5.953510489504595e-6,6.844034380399191e-6,1.2345281912611077e-6,9.677818853462375e-7,1.7423526630909292e-6
Concatenate/ExMemory 8192/ExMemory 4,5.463134410355288e-6,5.382954005904771e-6,5.758841730428331e-6,4.947407891793128e-7,6.151413372528634e-8,1.0429186400568675e-6
Concatenate/ExMemory 8192/ExMemory 8,6.024812178063579e-6,5.7145775005423565e-6,6.377377175679273e-6,1.1366667612508654e-6,6.865493765277194e-7,1.6425705388249822e-6
Concatenate/ExMemory 8192/ExMemory 16,5.956616504373639e-6,5.636894560308006e-6,6.485204126058955e-6,1.4416272033050058e-6,7.85269740209021e-7,2.312560506521649e-6
Concatenate/ExMemory 8192/ExMemory 32,7.05148434568618e-6,6.622463291007686e-6,7.769149588342164e-6,1.7156766198683898e-6,1.400913002701305e-6,2.1575286244300955e-6
Concatenate/ExMemory 8192/ExMemory 64,7.608970289532866e-6,6.959217322061766e-6,8.636067854574734e-6,2.8692364583498097e-6,2.024944485350173e-6,4.232698329753045e-6
Concatenate/ExMemory 8192/ExMemory 128,7.414498254491351e-6,6.996952996068687e-6,7.961125496887056e-6,1.7051177226700345e-6,1.4004230929668581e-6,2.42228713315675e-6
Concatenate/ExMemory 8192/ExMemory 256,7.597945125282079e-6,6.924367142117016e-6,8.537477103494818e-6,2.5465437874014477e-6,1.6438531971478545e-6,4.576166009529233e-6
Concatenate/ExMemory 8192/ExMemory 512,8.032298966735984e-6,7.497728158501042e-6,9.056000250386347e-6,2.3738669768424974e-6,1.5380815642595832e-6,3.6283902842511535e-6
